order_id,supplier_id,supplier_name,supplier_country,category,destination_market,destination_hub,month,month_num,order_date,quantity_units,unit_price_eur,order_value_eur,contracted_sla_days,actual_delivery_days,on_time_delivery,delay_days,quality_pass,defect_rate_pct,invoice_accurate,temperature_breach,payment_terms_days
ORD00159,SUP013,Transportes Ochoa,Spain,Chilled,Poland,Warsaw,2024-01,1,2024-01-28,288,8.34,2400.54,5,5,1,0,1,2.7,1,0,45
ORD00160,SUP013,Transportes Ochoa,Spain,Chilled,Germany,Frankfurt,2024-01,1,2024-01-05,603,21.0,12665.17,5,5,1,0,1,1.98,1,1,45
ORD00161,SUP013,Transportes Ochoa,Spain,Chilled,Poland,Warsaw,2024-01,1,2024-01-26,293,9.29,2722.56,5,5,1,0,1,0.8,1,0,45
ORD00162,SUP013,Transportes Ochoa,Spain,Chilled,France,Paris CDG,2024-01,1,2024-01-24,115,22.42,2578.35,5,5,1,0,1,1.54,1,0,45
ORD00163,SUP013,Transportes Ochoa,Spain,Chilled,Italy,Milan,2024-01,1,2024-01-02,794,27.0,21439.59,5,5,1,0,0,7.69,1,0,45
ORD00164,SUP013,Transportes Ochoa,Spain,Chilled,France,Paris CDG,2024-01,1,2024-01-16,461,10.04,4627.15,5,5,1,0,1,2.14,1,0,45
ORD00165,SUP013,Transportes Ochoa,Spain,Chilled,Netherlands,Rotterdam,2024-01,1,2024-01-20,201,24.49,4922.57,5,5,1,0,1,1.9,1,0,45
ORD00166,SUP013,Transportes Ochoa,Spain,Chilled,Italy,Milan,2024-01,1,2024-01-17,351,18.59,6526.21,5,5,1,0,1,0.3,1,0,45
ORD00167,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-01,1,2024-01-25,614,22.82,14009.02,5,5,1,0,1,1.35,1,0,45
ORD00168,SUP013,Transportes Ochoa,Spain,Chilled,Spain,Madrid,2024-01,1,2024-01-13,475,39.05,18550.65,5,5,1,0,1,0.94,1,0,45
ORD00169,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-01,1,2024-01-16,118,13.39,1579.55,5,5,1,0,1,1.3,1,0,45
ORD00170,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-01,1,2024-01-18,625,10.15,6345.0,5,5,1,0,1,1.06,1,0,30
ORD00171,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-14,788,9.49,7474.97,5,5,1,0,1,0.94,1,0,30
ORD00172,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-01,1,2024-01-07,208,9.85,2047.97,5,5,1,0,1,0.32,1,0,30
ORD00173,SUP014,ID Logistics España,Spain,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-04,335,14.24,4769.73,5,5,1,0,1,2.54,0,0,30
ORD00174,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-20,678,17.55,11898.9,5,5,1,0,1,1.83,1,0,30
ORD00175,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-09,79,16.99,1342.37,5,5,1,0,1,0.93,1,0,30
ORD00176,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-01,1,2024-01-06,196,22.38,4387.07,5,5,1,0,1,0.43,1,0,30
ORD00177,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-01,1,2024-01-03,593,14.9,8832.74,5,5,1,0,1,1.02,1,0,30
ORD00178,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-11,631,30.61,19314.28,5,5,1,0,1,0.47,1,0,30
ORD00179,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-01,1,2024-01-22,133,12.97,1724.88,5,5,1,0,1,1.46,1,0,30
ORD00180,SUP014,ID Logistics España,Spain,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-07,574,57.67,33103.73,5,5,1,0,1,0.85,1,0,30
ORD00181,SUP014,ID Logistics España,Spain,Dry Goods,Spain,Madrid,2024-01,1,2024-01-17,733,20.23,14830.06,5,5,1,0,1,2.95,1,0,30
ORD00182,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-25,190,10.17,1933.15,5,5,1,0,1,0.36,1,0,60
ORD00183,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-01,1,2024-01-06,182,9.15,1665.03,5,5,1,0,1,1.5,1,0,60
ORD00184,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-12,123,19.88,2445.67,5,5,1,0,1,1.31,1,0,60
ORD00185,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-01,1,2024-01-28,370,13.97,5170.57,5,5,1,0,1,2.13,1,0,60
ORD00186,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-01,1,2024-01-13,71,22.32,1585.08,5,8,0,3,1,1.85,1,0,60
ORD00187,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-03,497,19.79,9834.88,5,5,1,0,1,1.77,1,0,60
ORD00188,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-01,1,2024-01-28,367,15.07,5529.59,5,5,1,0,1,2.34,1,0,60
ORD00189,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-04,593,10.23,6067.28,5,5,1,0,1,1.05,1,0,60
ORD00190,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-21,201,7.32,1472.22,5,5,1,0,1,0.59,1,0,60
ORD00191,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-25,721,12.49,9007.09,5,5,1,0,0,8.65,1,0,60
ORD00192,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-01,1,2024-01-25,643,23.97,15411.75,5,5,1,0,1,1.69,1,0,60
ORD00193,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-01,1,2024-01-11,692,17.39,12030.42,5,5,1,0,1,1.41,1,0,60
ORD00194,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-09,655,8.38,5488.24,5,5,1,0,1,0.93,1,0,60
ORD00195,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-01,1,2024-01-12,343,17.03,5842.49,5,5,1,0,1,2.57,1,0,60
ORD00196,SUP016,Fercam SpA,Italy,Frozen,Italy,Milan,2024-01,1,2024-01-18,92,20.94,1926.2,4,4,1,0,1,1.96,1,0,45
ORD00197,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-01,1,2024-01-02,511,11.1,5671.33,4,4,1,0,0,6.09,1,0,45
ORD00198,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-01,1,2024-01-02,303,18.65,5650.34,4,4,1,0,0,7.72,1,0,45
ORD00199,SUP016,Fercam SpA,Italy,Frozen,Netherlands,Rotterdam,2024-01,1,2024-01-13,468,17.78,8319.4,4,4,1,0,1,0.16,1,0,45
ORD00200,SUP016,Fercam SpA,Italy,Frozen,Netherlands,Rotterdam,2024-01,1,2024-01-04,621,9.75,6057.54,4,4,1,0,1,2.17,1,0,45
ORD00201,SUP016,Fercam SpA,Italy,Frozen,Poland,Warsaw,2024-01,1,2024-01-05,391,20.65,8075.52,4,4,1,0,1,2.75,1,0,45
ORD00202,SUP016,Fercam SpA,Italy,Frozen,Belgium,Brussels,2024-01,1,2024-01-13,182,22.86,4160.25,4,4,1,0,0,5.79,1,0,45
ORD00203,SUP016,Fercam SpA,Italy,Frozen,Poland,Warsaw,2024-01,1,2024-01-05,736,29.67,21839.33,4,4,1,0,0,11.97,0,0,45
ORD00204,SUP016,Fercam SpA,Italy,Frozen,Belgium,Brussels,2024-01,1,2024-01-14,570,29.24,16668.23,4,4,1,0,1,0.54,1,0,45
ORD00205,SUP016,Fercam SpA,Italy,Frozen,Spain,Madrid,2024-01,1,2024-01-07,281,8.67,2437.11,4,7,0,3,1,2.53,1,0,45
ORD00206,SUP016,Fercam SpA,Italy,Frozen,Poland,Warsaw,2024-01,1,2024-01-24,589,10.8,6363.85,4,4,1,0,1,2.3,1,0,45
ORD00207,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-01,1,2024-01-06,759,22.33,16951.13,4,4,1,0,1,0.5,1,0,45
ORD00208,SUP016,Fercam SpA,Italy,Frozen,Belgium,Brussels,2024-01,1,2024-01-24,293,22.32,6540.64,4,14,0,10,1,2.25,1,0,45
ORD00209,SUP017,GLS Italy Srl,Italy,Chilled,Poland,Warsaw,2024-01,1,2024-01-16,248,23.4,5802.46,3,3,1,0,0,11.86,1,0,30
ORD00210,SUP017,GLS Italy Srl,Italy,Chilled,Spain,Madrid,2024-01,1,2024-01-17,590,124.17,73259.12,3,3,1,0,1,0.6,1,0,30
ORD00211,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-01,1,2024-01-21,542,24.07,13044.86,3,3,1,0,1,0.31,1,0,30
ORD00212,SUP017,GLS Italy Srl,Italy,Chilled,Netherlands,Rotterdam,2024-01,1,2024-01-03,214,31.91,6828.95,3,3,1,0,0,4.33,1,0,30
ORD00213,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-01,1,2024-01-27,511,29.15,14895.65,3,4,0,1,1,1.19,1,0,30
ORD00214,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-01,1,2024-01-12,279,25.06,6991.18,3,3,1,0,0,10.55,1,0,30
ORD00215,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-01,1,2024-01-02,343,15.46,5301.07,3,11,0,8,1,0.42,1,0,30
ORD00216,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-01,1,2024-01-03,69,26.43,1823.88,3,3,1,0,1,1.65,1,0,30
ORD00217,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-01,1,2024-01-25,345,12.29,4239.02,3,3,1,0,1,0.72,1,0,30
ORD00218,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-01,1,2024-01-20,598,15.78,9435.72,4,4,1,0,1,0.73,1,0,30
ORD00219,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-01,1,2024-01-01,679,13.93,9459.83,4,4,1,0,1,0.56,1,0,30
ORD00220,SUP018,Katoen Natie NV,Belgium,Dry Goods,Italy,Milan,2024-01,1,2024-01-12,119,18.5,2201.55,4,13,0,9,1,2.96,1,0,30
ORD00221,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-01,1,2024-01-28,531,56.51,30004.47,4,4,1,0,1,1.12,1,0,30
ORD00222,SUP018,Katoen Natie NV,Belgium,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-26,119,6.98,830.24,4,4,1,0,1,1.88,1,0,30
ORD00223,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-25,390,25.03,9763.42,4,4,1,0,1,1.02,1,0,30
ORD00224,SUP018,Katoen Natie NV,Belgium,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-25,751,7.93,5953.33,4,4,1,0,1,1.9,1,0,30
ORD00225,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-01,1,2024-01-23,518,14.03,7267.13,4,4,1,0,1,2.37,1,0,30
ORD00226,SUP018,Katoen Natie NV,Belgium,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-10,577,30.62,17666.59,4,4,1,0,1,1.42,1,0,30
ORD00227,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-07,342,18.34,6271.73,4,4,1,0,1,2.6,1,0,30
ORD00228,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-01,1,2024-01-13,500,10.93,5466.3,3,10,0,7,1,0.56,1,0,45
ORD00229,SUP019,Eurilogistic SA,Belgium,Chilled,Poland,Warsaw,2024-01,1,2024-01-17,323,13.11,4234.53,3,3,1,0,1,0.24,1,0,45
ORD00230,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-01,1,2024-01-10,378,26.33,9954.25,3,3,1,0,1,0.89,1,0,45
ORD00231,SUP019,Eurilogistic SA,Belgium,Chilled,Germany,Frankfurt,2024-01,1,2024-01-23,504,13.01,6555.73,3,3,1,0,1,2.61,1,0,45
ORD00232,SUP019,Eurilogistic SA,Belgium,Chilled,Netherlands,Rotterdam,2024-01,1,2024-01-21,108,20.88,2255.56,3,3,1,0,1,1.09,1,0,45
ORD00233,SUP019,Eurilogistic SA,Belgium,Chilled,France,Paris CDG,2024-01,1,2024-01-05,672,19.17,12885.47,3,3,1,0,1,0.38,1,0,45
ORD00234,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-02,669,9.26,6194.0,7,7,1,0,1,1.11,1,0,60
ORD00235,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-19,190,37.47,7119.53,7,7,1,0,1,1.95,1,0,60
ORD00236,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-01,240,17.61,4226.98,7,7,1,0,1,1.69,1,0,60
ORD00237,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-23,506,4.66,2356.24,7,7,1,0,1,2.08,0,0,60
ORD00238,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-04,188,14.08,2646.85,7,15,0,8,1,2.14,0,0,60
ORD00239,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-22,377,9.21,3472.85,7,7,1,0,1,1.65,1,0,60
ORD00240,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-28,211,19.64,4144.12,7,7,1,0,0,8.74,1,0,60
ORD00241,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-08,174,8.63,1501.06,7,10,0,3,1,1.48,1,0,60
ORD00242,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-12,528,12.11,6395.88,7,7,1,0,1,1.84,1,0,60
ORD00243,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-13,784,16.51,12945.88,7,7,1,0,1,2.31,1,0,60
ORD00244,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-05,374,19.77,7395.1,7,7,1,0,1,2.04,1,0,60
ORD00245,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-25,614,7.04,4319.86,7,7,1,0,1,2.9,1,0,60
ORD00246,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-02,177,10.85,1920.41,7,7,1,0,1,0.49,0,0,60
ORD00247,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-12,581,10.12,5877.74,7,9,0,2,1,1.91,1,0,60
ORD00248,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-21,360,9.25,3330.29,7,7,1,0,1,1.92,1,0,60
ORD00249,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-05,225,31.01,6976.13,7,7,1,0,1,1.82,1,0,60
ORD00250,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-02,79,15.71,1241.03,7,7,1,0,0,9.94,1,0,60
ORD00251,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-25,635,6.83,4333.88,7,7,1,0,1,1.49,1,0,60
ORD00252,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-21,359,20.3,7286.12,7,7,1,0,1,2.05,1,0,60
ORD00253,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-01,1,2024-01-15,475,38.97,18509.04,6,6,1,0,1,1.82,1,0,60
ORD00254,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-01,1,2024-01-28,403,22.6,9107.48,6,9,0,3,1,1.54,1,0,60
ORD00255,SUP021,Raben Group Poland,Poland,Frozen,France,Paris CDG,2024-01,1,2024-01-09,510,6.31,3215.96,6,6,1,0,1,0.87,1,0,60
ORD00256,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-01,1,2024-01-28,213,10.59,2254.86,6,6,1,0,0,9.49,1,0,60
ORD00257,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-01,1,2024-01-15,560,25.4,14226.02,6,14,0,8,1,2.84,1,0,60
ORD00258,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-01,1,2024-01-19,411,9.46,3889.21,6,6,1,0,1,1.79,1,0,60
ORD00259,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-04,491,15.4,7560.17,7,7,1,0,1,1.1,1,0,90
ORD00260,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-13,102,18.16,1852.83,7,7,1,0,1,1.66,1,0,90
ORD00261,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-15,613,7.76,4758.41,7,7,1,0,0,9.12,1,0,90
ORD00262,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-13,432,11.97,5171.04,7,7,1,0,1,2.82,1,0,90
ORD00263,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-20,571,2.44,1391.81,7,7,1,0,1,0.12,1,0,90
ORD00264,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-16,581,7.39,4292.14,7,7,1,0,1,1.55,1,0,90
ORD00265,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-11,216,10.87,2347.38,7,7,1,0,1,2.53,1,0,90
ORD00266,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-27,571,6.61,3772.88,7,7,1,0,1,0.9,1,0,90
ORD00267,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-11,739,27.9,20618.1,7,7,1,0,1,0.92,0,0,90
ORD00268,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-23,694,6.03,4184.82,7,7,1,0,1,2.9,1,0,90
ORD00269,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-19,641,9.9,6345.9,7,7,1,0,1,1.44,1,0,90
ORD00270,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-20,439,13.17,5781.63,7,7,1,0,1,0.09,0,0,90
ORD00271,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-07,69,25.36,1749.67,7,7,1,0,1,1.24,1,0,90
ORD00272,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-25,676,6.01,4066.14,7,19,0,12,1,2.12,1,0,90
ORD00273,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-11,728,22.07,16063.32,7,7,1,0,1,2.87,1,0,90
ORD00274,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-01,1,2024-01-11,609,12.4,7550.08,7,7,1,0,1,2.16,1,0,90
ORD00275,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-09,674,7.55,5090.39,7,7,1,0,0,5.51,1,0,90
ORD00276,SUP023,Wincanton PLC,UK,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-07,756,23.83,18013.97,4,4,1,0,1,1.05,1,0,30
ORD00277,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-24,330,20.9,6895.52,4,4,1,0,1,1.63,1,0,30
ORD00278,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-01,1,2024-01-27,403,14.01,5644.82,4,7,0,3,1,0.86,1,0,30
ORD00279,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-15,721,19.58,14120.42,4,4,1,0,1,0.61,1,0,30
ORD00280,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-01,1,2024-01-23,328,15.59,5114.83,4,4,1,0,1,1.76,1,0,30
ORD00281,SUP023,Wincanton PLC,UK,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-17,281,20.02,5626.04,4,4,1,0,1,1.24,1,0,30
ORD00282,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-01,1,2024-01-22,190,26.33,5003.65,4,4,1,0,1,2.79,1,0,30
ORD00283,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-01,1,2024-01-16,716,41.79,29922.36,4,4,1,0,0,5.89,1,0,30
ORD00284,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-03,717,10.19,7305.51,4,4,1,0,1,2.17,1,0,30
ORD00285,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-14,230,54.95,12637.81,4,5,0,1,0,6.57,1,0,30
ORD00286,SUP023,Wincanton PLC,UK,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-28,346,7.13,2466.98,4,4,1,0,1,1.7,1,0,30
ORD00287,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-10,515,17.53,9025.89,4,13,0,9,1,2.67,1,0,30
ORD00288,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-01,1,2024-01-15,329,25.38,8350.18,4,4,1,0,1,0.49,1,0,30
ORD00289,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-23,240,21.77,5224.68,4,4,1,0,1,0.89,1,0,30
ORD00290,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-01,1,2024-01-06,675,13.86,9353.81,4,4,1,0,1,2.48,1,0,30
ORD00291,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-01,1,2024-01-13,735,17.04,12526.6,4,4,1,0,0,7.3,1,0,30
ORD00292,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-01,1,2024-01-09,442,14.78,6531.65,4,4,1,0,1,2.86,1,0,30
ORD00293,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-01,1,2024-01-12,759,14.7,11157.3,3,3,1,0,1,1.4,1,0,45
ORD00294,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-01,1,2024-01-25,368,30.18,11106.24,3,3,1,0,1,2.82,1,0,45
ORD00295,SUP024,Culina Group Ltd,UK,Chilled,Germany,Frankfurt,2024-01,1,2024-01-16,206,23.59,4859.95,3,3,1,0,0,6.36,1,0,45
ORD00296,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-01,1,2024-01-18,730,13.96,10187.88,3,3,1,0,1,2.04,1,0,45
ORD00297,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-01,1,2024-01-15,590,30.95,18259.32,3,3,1,0,1,1.69,1,0,45
ORD00298,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-01,1,2024-01-07,636,23.02,14638.18,3,3,1,0,1,2.56,1,0,45
ORD00299,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-01,1,2024-01-19,550,29.63,16295.4,3,3,1,0,1,2.43,1,0,45
ORD00300,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-01,1,2024-01-19,109,27.04,2946.92,3,3,1,0,1,0.92,1,0,45
ORD00301,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-01,1,2024-01-24,273,13.03,3557.74,3,3,1,0,1,1.03,1,0,45
ORD00302,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-01,1,2024-01-16,82,14.92,1223.11,3,3,1,0,1,0.41,1,0,45
ORD00303,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-01,1,2024-01-12,441,28.67,12642.59,3,3,1,0,0,6.4,1,0,45
ORD00304,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-01,1,2024-01-18,186,26.77,4979.59,3,3,1,0,1,0.54,1,0,45
ORD00305,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-01,1,2024-01-08,53,19.52,1034.77,3,3,1,0,0,7.17,1,0,45
ORD00306,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-01,1,2024-01-27,285,20.93,5964.48,3,3,1,0,1,0.83,0,0,45
ORD00307,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-14,679,42.05,28553.65,3,3,1,0,1,0.05,1,0,30
ORD00308,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-20,84,16.51,1386.88,3,3,1,0,1,2.62,1,0,30
ORD00309,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-01,1,2024-01-13,499,29.19,14564.31,3,3,1,0,1,2.59,1,0,30
ORD00310,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Italy,Milan,2024-01,1,2024-01-10,289,20.06,5797.63,3,3,1,0,1,0.96,1,0,30
ORD00311,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-27,378,19.91,7526.93,3,3,1,0,1,2.96,1,0,30
ORD00312,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-01,1,2024-01-10,331,38.46,12730.76,3,3,1,0,1,2.64,1,0,30
ORD00313,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Belgium,Brussels,2024-01,1,2024-01-22,487,33.55,16337.63,3,3,1,0,1,1.03,1,0,30
ORD00314,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-01,1,2024-01-26,587,33.34,19573.51,3,3,1,0,1,0.45,1,0,30
ORD00315,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-01,1,2024-01-18,534,42.65,22773.23,3,3,1,0,1,2.57,1,0,30
ORD00316,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-01,1,2024-01-02,625,22.44,14023.12,3,3,1,0,1,1.59,1,0,30
ORD00317,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Netherlands,Rotterdam,2024-01,1,2024-01-07,388,31.23,12115.49,3,3,1,0,1,2.54,1,0,30
ORD00318,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Spain,Madrid,2024-01,2,2024-02-21,669,14.08,9419.52,5,5,1,0,1,0.56,1,0,30
